pool,method,active_k,n,run_root,run_name,model_variant,candidate_set
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,1,3331,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,eagle3,2,11730,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,eagle3,4,160,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,eagle3,8,6,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,1,329,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,2,2325,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,3,93,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,4,26183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,5,106,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,6,127,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,7,131,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,8,53270,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,9,17,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,10,19,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,11,18,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,12,18,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,13,14,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,14,21,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,15,19,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,ngram_sd,16,14264,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,4,1229,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,5,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,6,183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,11,204,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,12,243,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,13,200,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,14,219,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_2_4_8_16
slow_fast,eagle3,1,3333,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,eagle3,2,10822,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,eagle3,3,1049,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,eagle3,4,15,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,eagle3,8,6,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,1,314,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,2,864,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,3,4632,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,4,10147,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,5,9691,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,6,7798,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,7,7996,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,8,9113,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,9,13234,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,10,12249,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,11,5359,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,12,2891,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,13,2184,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,14,1681,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,15,1395,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_fast,ngram_sd,16,6871,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,4,1229,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,5,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,6,183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3__k1_to_16,survival_utility_controller_v4b_rankgroup_speed_lr3e4_rank3,k1_to_16
